order_id,customer_id,restaurant_id,order_date,order_time,delivery_status,total_amount,prep_time,delivery_time,rider_id
16543,41,10,2023-11-05,14:49,delivered,2390,24,55,38.0
16544,72,7,2023-11-05,20:07,delivered,3760,20,46,11.0
16545,80,13,2023-11-05,11:55,delivered,3593,32,34,46.0
16546,342,3,2023-11-05,18:17,delivered,3463,34,54,34.0
16547,126,10,2023-11-05,11:20,delivered,4908,33,42,
16548,342,13,2023-11-05,15:40,delivered,2557,16,37,9.0
16549,320,11,2023-11-05,12:18,delivered,3390,34,41,7.0
16550,469,5,2023-11-05,19:32,delivered,3849,30,44,13.0
16551,203,15,2023-11-05,11:30,delivered,2878,16,56,22.0
16552,209,18,2023-11-05,19:08,delivered,3395,39,38,29.0
16553,20,9,2023-11-05,13:14,delivered,4227,37,58,21.0
16554,336,1,2023-11-05,12:25,delivered,3338,18,39,42.0
16555,185,17,2023-11-05,21:34,delivered,4722,26,37,28.0
16556,101,15,2023-11-05,17:12,delivered,4357,20,50,40.0
16557,490,1,2023-11-05,18:04,delivered,5575,26,52,31.0
16558,493,6,2023-11-05,21:53,delivered,4883,17,55,
16559,59,12,2023-11-05,13:46,delivered,5245,27,39,34.0
16560,347,5,2023-11-05,19:41,delivered,2575,31,51,49.0
16561,407,12,2023-11-05,21:01,delivered,4306,29,48,
16562,149,14,2023-11-05,16:13,delivered,2549,19,33,13.0
16563,62,17,2023-11-05,17:38,delivered,4669,17,35,45.0
16564,213,15,2023-11-05,18:18,delivered,4226,27,54,18.0
16565,25,19,2023-11-05,16:18,delivered,3104,26,43,
16566,373,13,2023-11-05,19:07,delivered,2438,31,48,16.0
16567,281,12,2023-11-05,17:49,delivered,2818,38,31,45.0
16568,32,2,2023-11-05,13:37,delivered,5853,38,49,48.0
16569,373,19,2023-11-05,17:07,delivered,5205,24,32,
16570,171,19,2023-11-05,16:12,delivered,4458,38,46,11.0
16571,67,6,2023-11-06,11:32,delivered,3167,39,57,
16572,475,9,2023-11-06,14:00,delivered,3169,31,59,
16573,146,14,2023-11-06,10:25,delivered,3605,25,35,16.0
16574,250,3,2023-11-06,19:39,delivered,5997,23,54,2.0
16575,405,13,2023-11-06,21:41,delivered,2123,35,39,30.0
16576,70,2,2023-11-06,21:56,delivered,4614,36,43,30.0
16577,255,4,2023-11-06,19:56,delivered,4154,21,44,30.0
16578,307,14,2023-11-06,19:23,delivered,2933,16,49,15.0
16579,373,3,2023-11-06,21:39,delivered,5761,29,53,7.0
16580,215,10,2023-11-06,18:52,delivered,5579,31,51,43.0
16581,449,2,2023-11-06,14:30,delivered,4665,26,47,26.0
16582,59,3,2023-11-06,13:15,delivered,5390,24,45,13.0
16583,245,19,2023-11-06,14:18,delivered,3962,31,43,
16584,452,15,2023-11-06,17:35,delivered,5823,37,36,30.0
16585,203,19,2023-11-06,16:45,delivered,4859,33,31,19.0
16586,168,17,2023-11-06,16:07,delivered,3416,38,39,
16587,240,8,2023-11-06,12:33,delivered,3472,22,44,14.0
16588,380,11,2023-11-06,12:45,delivered,4581,19,35,23.0
16589,445,20,2023-11-06,14:36,delivered,2420,24,50,27.0
16590,42,8,2023-11-06,11:33,delivered,4421,33,59,45.0
16591,155,16,2023-11-06,19:41,delivered,2793,34,44,10.0
16592,196,2,2023-11-06,18:10,delivered,4050,21,48,27.0
16593,358,1,2023-11-06,21:57,delivered,2232,19,54,25.0
16594,143,15,2023-11-06,15:38,delivered,4700,26,47,13.0
16595,154,1,2023-11-06,20:15,delivered,3728,32,56,10.0
16596,238,11,2023-11-06,10:10,delivered,4685,23,38,43.0
16597,34,10,2023-11-06,12:30,delivered,2760,27,58,22.0
16598,267,18,2023-11-06,14:07,delivered,5849,20,55,
16599,448,4,2023-11-06,17:30,delivered,2360,19,37,15.0
16600,226,13,2023-11-06,10:57,delivered,3468,39,46,19.0
16601,395,7,2023-11-07,19:01,delivered,3314,25,43,
16602,481,19,2023-11-07,21:31,delivered,2400,33,32,
16603,256,19,2023-11-07,19:18,delivered,3376,39,50,28.0
16604,225,7,2023-11-07,17:29,delivered,5334,29,40,
16605,27,8,2023-11-07,19:35,delivered,4156,18,51,48.0
16606,91,6,2023-11-07,17:23,delivered,2157,21,58,19.0
16607,99,18,2023-11-07,10:34,delivered,4195,18,42,
16608,147,8,2023-11-07,18:49,delivered,2021,15,47,11.0
16609,255,17,2023-11-07,12:22,delivered,3687,21,54,20.0
16610,127,15,2023-11-07,16:38,delivered,5499,23,35,23.0
16611,169,11,2023-11-07,19:09,delivered,5534,30,58,
16612,489,14,2023-11-07,15:19,delivered,5512,32,42,8.0
16613,28,9,2023-11-07,19:51,delivered,2106,38,52,34.0
16614,243,1,2023-11-07,17:28,delivered,5501,23,39,23.0
16615,29,20,2023-11-07,11:48,delivered,3043,22,41,5.0
16616,100,12,2023-11-07,14:49,delivered,4033,33,30,25.0
16617,328,1,2023-11-07,13:38,delivered,4930,39,30,13.0
16618,477,18,2023-11-07,14:17,delivered,5927,39,32,29.0
16619,62,20,2023-11-07,19:06,delivered,5833,25,57,6.0
16620,197,13,2023-11-07,20:32,delivered,5745,32,50,
16621,238,5,2023-11-07,19:47,delivered,5507,17,33,
16622,133,12,2023-11-07,20:26,delivered,3551,33,43,20.0
16623,402,13,2023-11-07,21:18,delivered,3616,24,42,4.0
16624,238,7,2023-11-07,14:00,delivered,3677,17,50,7.0
16625,267,15,2023-11-07,16:04,delivered,3565,33,38,32.0
16626,500,13,2023-11-07,15:53,delivered,4042,21,33,26.0
16627,89,9,2023-11-07,18:50,delivered,5126,33,37,16.0
16628,442,16,2023-11-07,18:46,delivered,3674,22,40,21.0
16629,134,5,2023-11-07,20:27,delivered,3705,34,43,35.0
16630,424,14,2023-11-07,12:05,delivered,2767,31,35,11.0
16631,321,14,2023-11-08,19:27,delivered,4408,24,40,33.0
16632,245,4,2023-11-08,11:42,delivered,3109,30,41,
16633,180,4,2023-11-08,11:08,delivered,3259,33,36,18.0
16634,378,9,2023-11-08,17:24,delivered,4908,37,51,
16635,133,1,2023-11-08,16:59,delivered,2360,19,38,10.0
16636,126,4,2023-11-08,18:31,delivered,2781,22,34,4.0
16637,480,11,2023-11-08,14:52,delivered,5356,37,42,30.0
16638,78,10,2023-11-08,16:50,delivered,3200,38,57,28.0
16639,244,14,2023-11-08,16:43,delivered,4474,37,33,26.0
16640,88,1,2023-11-08,18:26,delivered,5712,24,56,
16641,393,3,2023-11-08,11:17,delivered,4939,28,34,43.0
16642,376,14,2023-11-08,14:01,delivered,2550,37,34,29.0
16643,498,16,2023-11-08,15:26,delivered,2924,19,57,31.0
16644,122,8,2023-11-08,17:27,delivered,3828,18,42,12.0
16645,315,14,2023-11-08,14:27,delivered,4574,18,44,9.0
16646,214,5,2023-11-08,15:16,delivered,3941,35,47,
16647,215,17,2023-11-08,12:12,delivered,2492,27,43,
16648,182,1,2023-11-08,20:29,delivered,4946,34,44,34.0
16649,255,14,2023-11-08,14:04,delivered,2496,38,51,
16650,199,10,2023-11-08,19:51,delivered,3024,30,51,2.0
16651,368,20,2023-11-08,19:14,delivered,4024,26,57,41.0
16652,202,16,2023-11-08,14:44,delivered,3109,21,31,
16653,49,17,2023-11-08,10:25,delivered,5172,20,51,41.0
16654,125,10,2023-11-08,10:02,delivered,3651,23,38,38.0
16655,403,14,2023-11-08,17:49,delivered,3787,20,53,1.0
16656,166,11,2023-11-08,16:56,delivered,2765,24,36,2.0
16657,22,11,2023-11-08,17:57,delivered,3580,20,58,25.0
16658,495,5,2023-11-08,20:26,delivered,5956,18,47,10.0
16659,269,15,2023-11-08,21:01,delivered,3542,20,54,
16660,15,14,2023-11-08,13:27,delivered,2535,36,48,
16661,248,6,2023-11-09,13:33,delivered,2178,21,39,22.0
16662,406,15,2023-11-09,15:15,delivered,5679,39,40,27.0
16663,297,1,2023-11-09,12:04,delivered,5478,28,56,5.0
16664,206,1,2023-11-09,20:04,delivered,5000,17,49,37.0
16665,233,15,2023-11-09,15:57,delivered,2725,20,51,42.0
16666,118,8,2023-11-09,11:55,delivered,5843,16,52,
16667,350,5,2023-11-09,12:59,delivered,5506,23,38,
16668,474,7,2023-11-09,11:13,delivered,5230,36,45,5.0
16669,497,19,2023-11-09,15:45,delivered,4855,25,37,33.0
16670,497,12,2023-11-09,19:03,delivered,3138,31,39,46.0
16671,381,14,2023-11-09,16:34,delivered,4180,19,34,
16672,246,3,2023-11-09,16:00,delivered,4753,21,37,
16673,461,12,2023-11-09,11:01,delivered,4745,21,43,15.0
16674,473,10,2023-11-09,15:03,delivered,3991,27,49,10.0
16675,252,8,2023-11-09,20:08,delivered,5021,25,37,37.0
16676,394,7,2023-11-09,15:40,delivered,2999,31,52,25.0
16677,73,15,2023-11-09,13:08,delivered,5305,28,47,46.0
16678,273,17,2023-11-09,12:55,delivered,4967,32,37,12.0
16679,113,4,2023-11-09,11:52,delivered,3757,37,42,
16680,124,10,2023-11-09,14:00,delivered,5853,24,56,42.0
16681,233,17,2023-11-09,12:31,delivered,3530,19,51,5.0
16682,103,1,2023-11-09,19:57,delivered,4750,17,59,33.0
16683,156,10,2023-11-09,18:40,delivered,5018,27,54,49.0
16684,122,12,2023-11-09,16:21,delivered,5679,36,38,27.0
16685,186,13,2023-11-09,15:41,delivered,4277,35,41,3.0
16686,500,5,2023-11-09,16:31,delivered,2827,27,57,
16687,404,9,2023-11-09,19:08,delivered,5334,21,54,20.0
16688,50,12,2023-11-09,12:29,delivered,4338,33,30,26.0
16689,338,1,2023-11-09,10:21,delivered,3291,37,56,9.0
16690,408,7,2023-11-09,13:22,delivered,2508,18,31,18.0
16691,11,4,2023-11-10,20:54,delivered,5547,29,56,21.0
16692,384,2,2023-11-10,18:25,delivered,5500,29,31,
16693,199,17,2023-11-10,13:35,delivered,4343,34,48,24.0
16694,190,14,2023-11-10,19:58,delivered,5119,28,38,43.0
16695,413,10,2023-11-10,20:53,delivered,3972,33,59,20.0
16696,486,20,2023-11-10,10:15,delivered,5385,15,37,
16697,136,2,2023-11-10,21:30,delivered,2939,30,37,35.0
16698,320,14,2023-11-10,14:59,delivered,4592,22,46,11.0
16699,141,11,2023-11-10,13:53,delivered,4406,35,31,41.0
16700,119,2,2023-11-10,11:40,delivered,3512,25,36,17.0
16701,261,17,2023-11-10,14:03,delivered,5202,15,33,36.0
16702,23,6,2023-11-10,20:21,delivered,2417,39,37,3.0
16703,292,9,2023-11-10,21:50,delivered,2536,28,49,1.0
16704,497,18,2023-11-10,10:26,delivered,5592,26,47,
16705,177,14,2023-11-10,19:19,delivered,2789,16,47,47.0
16706,453,1,2023-11-10,19:06,delivered,4310,27,35,48.0
16707,370,8,2023-11-10,18:47,delivered,4885,25,49,5.0
16708,433,2,2023-11-10,12:32,delivered,5812,37,31,13.0
16709,368,6,2023-11-10,17:17,delivered,2508,19,54,
16710,237,9,2023-11-10,16:22,delivered,4594,17,40,
16711,274,20,2023-11-10,18:47,delivered,4067,38,59,47.0
16712,396,1,2023-11-10,15:29,delivered,4117,30,42,17.0
16713,135,3,2023-11-10,18:24,delivered,4242,29,43,23.0
16714,166,13,2023-11-10,15:20,delivered,3845,21,33,39.0
16715,43,7,2023-11-10,16:43,delivered,3471,21,47,13.0
16716,197,19,2023-11-10,14:32,delivered,4365,35,43,10.0
16717,451,7,2023-11-10,21:26,delivered,2547,20,43,
16718,100,16,2023-11-10,10:18,delivered,4210,20,40,11.0
16719,184,16,2023-11-10,11:53,delivered,3894,33,55,
16720,117,17,2023-11-10,13:14,delivered,2373,15,31,1.0
16721,158,12,2023-11-11,17:26,delivered,3104,22,35,
16722,434,19,2023-11-11,15:14,delivered,2247,27,56,24.0
16723,272,15,2023-11-11,13:51,delivered,3879,27,56,21.0
16724,417,13,2023-11-11,14:07,delivered,4871,21,37,5.0
16725,490,7,2023-11-11,12:30,delivered,4805,28,39,19.0
16726,388,15,2023-11-11,14:35,delivered,4923,20,37,25.0
16727,358,5,2023-11-11,18:54,delivered,2633,33,37,30.0
16728,210,5,2023-11-11,21:42,delivered,2437,31,40,42.0
16729,75,16,2023-11-11,18:50,delivered,5862,21,50,
16730,308,3,2023-11-11,10:05,delivered,2147,29,52,
16731,416,6,2023-11-11,15:39,delivered,2923,29,59,46.0
16732,65,2,2023-11-11,17:48,delivered,3476,26,37,21.0
16733,226,14,2023-11-11,21:26,delivered,4625,31,34,
16734,38,3,2023-11-11,19:35,delivered,4887,16,42,36.0
16735,310,13,2023-11-11,18:48,delivered,2506,18,39,41.0
16736,44,17,2023-11-11,10:02,delivered,2061,20,54,10.0
16737,5,12,2023-11-11,20:52,delivered,3096,29,59,
16738,19,13,2023-11-11,14:38,delivered,5306,16,43,
16739,192,1,2023-11-11,16:01,delivered,5734,33,52,30.0
16740,316,11,2023-11-11,14:10,delivered,5949,23,43,29.0
16741,326,7,2023-11-11,19:56,delivered,4003,23,58,33.0
16742,494,6,2023-11-11,16:00,delivered,4314,25,33,17.0
16743,252,7,2023-11-11,18:15,delivered,2564,23,54,17.0
16744,264,9,2023-11-11,19:12,delivered,3026,32,35,5.0
16745,381,20,2023-11-11,10:12,delivered,2627,38,51,37.0
16746,344,20,2023-11-11,20:17,delivered,5483,18,39,50.0
16747,442,7,2023-11-11,12:51,delivered,2754,22,30,
16748,50,14,2023-11-11,15:50,delivered,3434,26,48,31.0
16749,408,4,2023-11-11,12:24,delivered,4564,18,59,47.0
16750,119,19,2023-11-11,15:39,delivered,2052,16,38,29.0
16751,459,2,2023-11-12,10:04,delivered,5615,19,37,
16752,198,7,2023-11-12,18:26,delivered,4413,28,30,32.0
16753,28,18,2023-11-12,17:08,delivered,2035,21,38,48.0
16754,490,2,2023-11-12,12:20,delivered,3318,19,46,37.0
16755,322,17,2023-11-12,12:53,delivered,4152,39,33,42.0
16756,413,3,2023-11-12,16:11,delivered,4102,26,48,21.0
16757,159,8,2023-11-12,12:04,delivered,4171,27,36,26.0
16758,114,15,2023-11-12,17:04,delivered,5814,29,30,23.0
16759,369,9,2023-11-12,21:00,delivered,5214,35,32,7.0
16760,67,6,2023-11-12,14:03,delivered,2695,39,59,
16761,62,11,2023-11-12,18:48,delivered,5448,34,40,
16762,52,9,2023-11-12,10:45,delivered,3412,38,58,27.0
16763,101,2,2023-11-12,21:01,delivered,3527,27,37,21.0
16764,174,1,2023-11-12,13:10,delivered,4994,22,44,18.0
16765,363,10,2023-11-12,15:44,delivered,2574,15,59,1.0
16766,180,11,2023-11-12,18:15,delivered,4050,24,47,9.0
16767,456,18,2023-11-12,20:02,delivered,4565,27,57,2.0
16768,269,15,2023-11-12,15:18,delivered,4289,26,51,46.0
16769,87,1,2023-11-12,10:00,delivered,5984,35,43,8.0
16770,473,15,2023-11-12,12:26,delivered,3595,38,49,18.0
16771,89,2,2023-11-12,17:39,delivered,5438,25,38,30.0
16772,499,11,2023-11-12,10:16,delivered,2970,28,44,
16773,59,12,2023-11-12,20:35,delivered,2654,23,59,12.0
16774,60,15,2023-11-12,11:15,delivered,4966,15,54,31.0
16775,79,14,2023-11-12,19:20,delivered,3239,39,45,29.0
16776,491,7,2023-11-12,15:24,delivered,3581,24,35,35.0
16777,100,15,2023-11-12,15:18,delivered,4545,38,30,4.0
16778,202,4,2023-11-12,12:42,delivered,5273,30,55,25.0
16779,226,14,2023-11-12,17:53,delivered,5509,29,46,15.0
16780,446,6,2023-11-12,13:58,delivered,2146,25,30,
16781,452,10,2023-11-13,17:42,delivered,2566,37,48,6.0
16782,232,9,2023-11-13,10:50,delivered,5518,38,51,
16783,476,17,2023-11-13,21:45,delivered,4408,21,38,17.0
16784,454,15,2023-11-13,21:56,delivered,4110,27,43,16.0
16785,5,15,2023-11-13,19:30,delivered,5985,27,49,26.0
16786,382,12,2023-11-13,12:11,delivered,4550,35,40,43.0
16787,467,19,2023-11-13,10:13,delivered,5408,16,53,
16788,422,20,2023-11-13,13:22,delivered,4141,15,54,39.0
16789,207,17,2023-11-13,13:25,delivered,4549,16,35,
16790,493,11,2023-11-13,20:47,delivered,4185,18,50,48.0
16791,310,7,2023-11-13,11:43,delivered,4645,24,55,19.0
16792,428,1,2023-11-13,19:10,delivered,4874,34,44,29.0
16793,371,15,2023-11-13,18:02,delivered,3999,34,51,27.0
16794,15,8,2023-11-13,19:33,delivered,4595,28,39,48.0
16795,131,5,2023-11-13,11:59,delivered,2421,18,32,50.0
16796,463,2,2023-11-13,13:27,delivered,2717,26,48,2.0
16797,483,8,2023-11-13,13:41,delivered,4290,29,59,
16798,409,19,2023-11-13,21:19,delivered,3526,33,55,14.0
16799,480,14,2023-11-13,15:29,delivered,5675,20,54,26.0
16800,185,19,2023-11-13,12:55,delivered,5298,18,37,
16801,487,2,2023-11-13,20:12,delivered,4625,18,52,
16802,438,15,2023-11-13,16:46,delivered,5938,27,45,30.0
16803,160,16,2023-11-13,10:13,delivered,2065,20,47,17.0
16804,44,8,2023-11-13,17:57,delivered,2038,32,52,26.0
16805,85,20,2023-11-13,11:42,delivered,5839,22,54,43.0
16806,340,17,2023-11-13,15:12,delivered,4559,34,55,
16807,247,11,2023-11-13,14:29,delivered,4683,27,41,
16808,170,12,2023-11-13,17:11,delivered,5451,26,36,9.0
16809,26,11,2023-11-13,20:33,delivered,5765,22,43,27.0
16810,260,1,2023-11-13,12:52,delivered,2005,33,44,39.0
16811,239,19,2023-11-14,14:18,delivered,4039,37,31,
16812,13,8,2023-11-14,18:27,delivered,5418,38,48,9.0
16813,329,15,2023-11-14,11:24,delivered,5584,25,39,38.0
16814,47,6,2023-11-14,10:48,delivered,2866,28,55,15.0
16815,436,12,2023-11-14,13:11,delivered,4425,19,56,
16816,215,15,2023-11-14,21:33,delivered,3415,34,49,6.0
16817,154,17,2023-11-14,11:13,delivered,4963,24,57,6.0
16818,369,1,2023-11-14,16:57,delivered,2743,30,54,45.0
16819,403,8,2023-11-14,17:52,delivered,5819,38,36,45.0
16820,114,13,2023-11-14,14:18,delivered,4202,20,42,16.0
16821,179,16,2023-11-14,17:43,delivered,4161,30,35,44.0
16822,267,16,2023-11-14,18:14,delivered,3209,32,45,49.0
16823,18,3,2023-11-14,14:01,delivered,5357,39,37,
16824,482,18,2023-11-14,16:47,delivered,2928,27,48,43.0
16825,356,20,2023-11-14,19:27,delivered,5359,31,47,3.0
16826,284,9,2023-11-14,13:21,delivered,5976,31,36,37.0
16827,17,12,2023-11-14,19:10,delivered,2300,39,56,10.0
16828,192,15,2023-11-14,14:42,delivered,5703,27,46,
16829,212,3,2023-11-14,21:02,delivered,5168,16,39,6.0
16830,285,14,2023-11-14,16:43,delivered,4691,32,57,37.0
16831,393,12,2023-11-14,21:55,delivered,2516,21,54,21.0
16832,128,19,2023-11-14,13:32,delivered,2647,16,49,49.0
16833,385,3,2023-11-14,12:54,delivered,3709,32,55,31.0
16834,110,17,2023-11-14,19:30,delivered,4111,34,52,
16835,427,9,2023-11-14,10:17,delivered,4992,35,36,29.0
16836,266,1,2023-11-14,21:32,delivered,2486,32,48,
16837,493,9,2023-11-14,21:59,delivered,3622,31,40,
16838,33,20,2023-11-14,12:31,delivered,5701,25,40,
16839,104,15,2023-11-14,19:54,delivered,4048,20,41,46.0
16840,73,18,2023-11-14,17:58,delivered,2606,34,54,12.0
16841,389,20,2023-11-15,18:11,delivered,3106,19,52,19.0
16842,158,5,2023-11-15,16:11,delivered,4152,25,33,2.0
16843,447,7,2023-11-15,12:22,delivered,4370,18,43,46.0
16844,103,9,2023-11-15,10:31,delivered,4781,18,51,
16845,352,6,2023-11-15,17:42,delivered,2579,18,35,3.0
16846,433,11,2023-11-15,12:34,delivered,2491,29,42,
16847,24,8,2023-11-15,17:56,delivered,4413,38,45,
16848,325,20,2023-11-15,12:06,delivered,5357,39,35,
16849,200,4,2023-11-15,17:46,delivered,3247,28,31,1.0
16850,390,12,2023-11-15,10:39,delivered,4656,19,46,38.0
16851,246,4,2023-11-15,12:46,delivered,3764,38,39,
16852,352,16,2023-11-15,18:15,delivered,2305,30,44,16.0
16853,395,15,2023-11-15,11:23,delivered,3399,38,46,4.0
16854,160,15,2023-11-15,15:58,delivered,5553,21,33,24.0
16855,233,10,2023-11-15,11:38,delivered,5061,32,46,12.0
16856,307,17,2023-11-15,18:54,delivered,2312,27,35,
16857,29,15,2023-11-15,16:33,delivered,3916,15,33,26.0
16858,359,5,2023-11-15,19:51,delivered,2865,36,37,16.0
16859,121,14,2023-11-15,11:52,delivered,3362,19,39,37.0
16860,408,5,2023-11-15,15:16,delivered,2813,18,34,21.0
16861,178,11,2023-11-15,10:13,delivered,5781,33,47,31.0
16862,411,8,2023-11-15,14:30,delivered,2655,27,59,50.0
16863,26,1,2023-11-15,10:33,delivered,4363,33,44,
16864,482,7,2023-11-15,10:00,delivered,4239,32,45,34.0
16865,128,18,2023-11-15,10:43,delivered,5402,23,58,32.0
16866,471,10,2023-11-15,20:54,delivered,5948,26,55,28.0
16867,22,14,2023-11-15,15:43,delivered,4110,32,58,6.0
16868,450,12,2023-11-15,18:14,delivered,4469,19,40,20.0
16869,11,15,2023-11-15,12:32,delivered,2612,18,55,15.0
16870,358,11,2023-11-15,12:54,delivered,2824,23,38,
16871,417,13,2023-11-16,10:26,delivered,2913,25,38,11.0
16872,317,16,2023-11-16,17:23,delivered,3728,25,59,47.0
16873,282,19,2023-11-16,10:52,delivered,4017,36,41,6.0
16874,152,1,2023-11-16,21:38,delivered,4889,36,41,20.0
16875,495,9,2023-11-16,13:28,delivered,4181,29,57,48.0
16876,103,17,2023-11-16,18:44,delivered,5207,39,39,40.0
16877,454,6,2023-11-16,21:31,delivered,4440,16,30,11.0
16878,150,7,2023-11-16,16:50,delivered,3395,17,31,49.0
16879,173,16,2023-11-16,18:29,delivered,2146,26,40,
16880,406,6,2023-11-16,14:04,delivered,2205,38,45,26.0
16881,168,11,2023-11-16,19:30,delivered,5250,36,38,14.0
16882,148,16,2023-11-16,14:05,delivered,2298,25,50,25.0
16883,119,8,2023-11-16,12:00,delivered,5257,35,45,
16884,249,20,2023-11-16,12:36,delivered,2222,16,43,41.0
16885,213,13,2023-11-16,13:16,delivered,4285,26,51,18.0
16886,214,15,2023-11-16,16:02,delivered,4707,25,39,
16887,28,3,2023-11-16,21:39,delivered,4568,21,42,26.0
16888,398,18,2023-11-16,19:34,delivered,5324,30,37,
16889,196,16,2023-11-16,19:49,delivered,4194,38,42,15.0
16890,28,12,2023-11-16,16:21,delivered,3109,16,55,48.0
16891,300,6,2023-11-16,20:04,delivered,2489,19,40,40.0
16892,194,14,2023-11-16,16:58,delivered,3588,21,58,18.0
16893,388,5,2023-11-16,10:37,delivered,4140,15,37,
16894,109,19,2023-11-16,16:42,delivered,4201,32,39,3.0
16895,345,4,2023-11-16,20:37,delivered,4837,32,44,43.0
16896,63,16,2023-11-16,13:15,delivered,3521,28,55,12.0
16897,74,7,2023-11-16,14:42,delivered,3140,17,44,49.0
16898,297,4,2023-11-16,14:21,delivered,3054,23,48,17.0
16899,473,17,2023-11-16,11:36,delivered,3956,23,52,16.0
16900,106,13,2023-11-16,10:44,delivered,3638,34,52,27.0
16901,183,10,2023-11-17,18:16,delivered,4332,32,30,3.0
16902,393,1,2023-11-17,21:42,delivered,4666,29,49,42.0
16903,159,2,2023-11-17,11:53,delivered,5631,20,38,14.0
16904,102,1,2023-11-17,18:59,delivered,3004,16,42,
16905,225,11,2023-11-17,18:06,delivered,3581,19,30,23.0
16906,264,4,2023-11-17,11:54,delivered,3523,27,46,24.0
16907,421,12,2023-11-17,12:51,delivered,3756,33,47,6.0
16908,423,19,2023-11-17,16:20,delivered,4530,15,44,31.0
16909,377,10,2023-11-17,13:47,delivered,5384,26,50,
16910,136,5,2023-11-17,15:47,delivered,3635,30,32,10.0
16911,35,4,2023-11-17,14:21,delivered,2573,32,51,
16912,40,8,2023-11-17,16:41,delivered,3249,34,49,27.0
16913,15,14,2023-11-17,21:58,delivered,4343,23,35,25.0
16914,489,7,2023-11-17,17:59,delivered,4359,29,34,5.0
16915,475,17,2023-11-17,12:17,delivered,2841,16,50,35.0
16916,495,16,2023-11-17,15:51,delivered,2281,16,46,2.0
16917,434,8,2023-11-17,13:59,delivered,4781,19,50,47.0
16918,150,17,2023-11-17,15:46,delivered,2256,25,37,32.0
16919,134,20,2023-11-17,13:17,delivered,2849,21,52,38.0
16920,24,16,2023-11-17,15:53,delivered,3270,33,55,32.0
16921,350,18,2023-11-17,13:33,delivered,2214,23,55,12.0
16922,293,12,2023-11-17,12:11,delivered,3664,15,41,39.0
16923,126,12,2023-11-17,14:40,delivered,5883,16,49,19.0
16924,403,8,2023-11-17,10:16,delivered,3720,31,33,13.0
16925,222,20,2023-11-17,14:47,delivered,3887,16,37,4.0
16926,297,13,2023-11-17,12:23,delivered,3736,17,55,25.0
16927,96,1,2023-11-17,11:14,delivered,5095,15,59,
16928,215,18,2023-11-17,12:19,delivered,2349,33,44,
16929,253,5,2023-11-17,18:10,delivered,2553,39,34,13.0
16930,89,13,2023-11-17,15:56,delivered,2678,22,35,6.0
16931,477,5,2023-11-18,17:57,delivered,5296,21,40,42.0
16932,499,8,2023-11-18,12:09,delivered,5798,36,41,18.0
16933,211,19,2023-11-18,18:04,delivered,2806,27,43,
16934,109,7,2023-11-18,17:27,delivered,5875,31,55,50.0
16935,196,5,2023-11-18,20:27,delivered,4276,32,58,10.0
16936,491,1,2023-11-18,14:06,delivered,4731,22,31,24.0
16937,334,20,2023-11-18,10:52,delivered,2578,15,44,44.0
16938,425,4,2023-11-18,17:48,delivered,2187,28,52,11.0
16939,212,2,2023-11-18,17:07,delivered,4678,29,45,20.0
16940,414,15,2023-11-18,14:00,delivered,3690,27,33,
16941,464,4,2023-11-18,12:43,delivered,3335,32,36,22.0
16942,295,19,2023-11-18,12:21,delivered,4734,33,30,14.0
16943,193,7,2023-11-18,16:08,delivered,4420,30,47,41.0
16944,364,18,2023-11-18,17:15,delivered,3860,16,55,32.0
16945,424,19,2023-11-18,10:28,delivered,5540,38,35,48.0
16946,243,7,2023-11-18,19:15,delivered,4508,21,34,
16947,394,8,2023-11-18,13:32,delivered,4988,24,47,37.0
16948,379,2,2023-11-18,15:55,delivered,3929,24,49,12.0
16949,92,15,2023-11-18,21:08,delivered,2195,20,35,3.0
16950,414,6,2023-11-18,10:11,delivered,4166,17,56,50.0
16951,490,6,2023-11-18,14:16,delivered,3313,33,32,12.0
16952,62,6,2023-11-18,19:30,delivered,4313,32,55,20.0
16953,328,20,2023-11-18,16:41,delivered,2312,15,52,
16954,239,10,2023-11-18,15:34,delivered,2950,23,51,
16955,294,19,2023-11-18,11:43,delivered,2317,25,42,
16956,291,17,2023-11-18,18:54,delivered,2718,29,51,13.0
16957,478,14,2023-11-18,21:58,delivered,4033,17,43,36.0
16958,40,19,2023-11-18,11:04,delivered,5031,23,35,
16959,276,2,2023-11-18,16:04,delivered,5192,15,45,11.0
16960,181,4,2023-11-18,18:29,delivered,3262,32,57,
16961,139,17,2023-11-19,19:49,delivered,2619,37,57,42.0
16962,406,17,2023-11-19,19:14,delivered,4323,37,47,45.0
16963,427,18,2023-11-19,13:50,delivered,2764,37,50,8.0
16964,404,3,2023-11-19,10:48,delivered,5179,33,31,22.0
16965,42,20,2023-11-19,19:23,delivered,2987,15,54,
16966,446,3,2023-11-19,10:23,delivered,3069,35,47,24.0
16967,72,12,2023-11-19,11:05,delivered,5659,18,54,
16968,477,4,2023-11-19,21:47,delivered,4291,30,55,
16969,488,13,2023-11-19,16:33,delivered,4436,28,32,8.0
16970,81,20,2023-11-19,10:15,delivered,2874,37,33,37.0
16971,68,16,2023-11-19,21:22,delivered,5422,19,46,11.0
16972,205,13,2023-11-19,12:08,delivered,4865,32,58,27.0
16973,351,15,2023-11-19,16:08,delivered,2634,30,53,15.0
